id;origen;fuente;no_enviar_email;no_llamar;compra;visitas_total;tiempo_en_site_total;paginas_vistas_visita;ult_actividad;ambito;ocupacion;conociste_google;conociste_revista;conociste_periodico;conociste_youtube;conociste_facebook;conociste_referencias;score_actividad;score_perfil;descarga_lm
621675;Landing Page Submission;Google;No;No;0;7;1061;7;Email Opened;Banking, Investment And Insurance;Unemployed;No;No;No;No;No;No;;;No
621671;Landing Page Submission;Direct Traffic;No;No;0;3;1231;3;Page Visited on Website;Finance Management;Other;No;No;No;No;No;No;;;No
621650;Landing Page Submission;Direct Traffic;No;No;1;5;696;5;Email Opened;Finance Management;;No;No;No;No;No;No;;;Yes
621641;Landing Page Submission;Direct Traffic;Yes;No;0;3;146;3;Email Bounced;Finance Management;Unemployed;No;No;No;No;No;No;;;Yes
621638;Landing Page Submission;Google;No;No;0;3;757;3;Converted to Lead;Finance Management;Unemployed;No;No;No;No;No;No;;;No
621601;API;Chat;No;No;0;2;319;1;Form Submitted on Website;Finance Management;Unemployed;No;No;No;No;No;No;12;16;Yes
621583;Lead Add Form;Reference;No;No;1;0;0;0;Email Opened;Marketing Management;Unemployed;No;No;No;No;No;No;;;No
621566;Landing Page Submission;Google;No;No;1;6;1424;6;SMS Sent;E-Business;;No;No;No;No;No;No;;;No
621555;Landing Page Submission;Direct Traffic;No;No;1;5;1665;5;Email Opened;Finance Management;Working Professional;No;No;No;No;No;No;;;Yes
621553;API;Google;No;No;1;2;1020;2;Email Opened;Select;Unemployed;No;No;No;No;No;No;;;No
621535;Landing Page Submission;Google;No;No;0;3;405;3;Email Opened;Finance Management;Unemployed;No;No;No;No;No;No;;;No
621532;Lead Add Form;Reference;No;No;1;0;0;0;Email Opened;Marketing Management;Unemployed;No;No;No;No;No;No;;;No
621514;Landing Page Submission;Direct Traffic;No;No;1;5;1087;5;SMS Sent;Marketing Management;Unemployed;No;No;No;No;No;No;14;18;Yes
621499;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;;;No
621492;Landing Page Submission;Google;No;No;0;4;42;4;Chat Conversation;Supply Chain Management;Unemployed;No;No;No;No;No;No;;;No
621487;Landing Page Submission;Direct Traffic;No;No;1;3;1029;3;Email Opened;Marketing Management;Unemployed;No;No;No;No;No;No;;;No
621471;API;Chat;No;No;1;0;0;0;Email Opened;Select;Unemployed;No;No;No;No;No;No;;;No
621464;Landing Page Submission;Google;No;No;0;3;105;3;Email Opened;Supply Chain Management;Unemployed;No;No;No;No;No;No;;;No
621452;Landing Page Submission;Direct Traffic;No;No;1;8;1282;1.14;Email Link Clicked;Marketing Management;Unemployed;No;No;No;No;No;No;;;Yes
621451;API;Google;No;No;1;2;1387;1;Chat Conversation;Select;Unemployed;No;No;No;No;No;No;;;No
621437;Landing Page Submission;Direct Traffic;No;No;1;13;1659;4.33;Email Opened;Banking, Investment And Insurance;Unemployed;No;No;No;No;No;No;;;No
621410;Landing Page Submission;Direct Traffic;No;No;0;2;80;2;Page Visited on Website;;;No;No;No;No;No;No;;;No
621397;Landing Page Submission;Direct Traffic;No;No;0;3;458;1.5;Email Opened;Media and Advertising;Unemployed;No;No;No;No;No;No;;;Yes
621393;Landing Page Submission;Google;No;No;1;12;228;2.4;Email Opened;Marketing Management;;No;No;No;No;No;No;;;No
621386;Landing Page Submission;Organic Search;No;No;1;5;332;2.5;SMS Sent;Supply Chain Management;Unemployed;No;No;No;No;No;No;;;No
621381;Landing Page Submission;Google;No;No;1;10;1192;5;Email Opened;Business Administration;;No;No;No;No;No;No;;;No
621368;API;Chat;No;No;0;0;0;0;Chat Conversation;Select;Unemployed;No;No;No;No;No;No;;;No
621360;Landing Page Submission;Direct Traffic;No;No;1;3;1562;3;Email Opened;Human Resource Management;Unemployed;No;No;No;No;No;No;;;Yes
621353;API;Google;Yes;No;1;3;170;1.5;SMS Sent;Select;Unemployed;No;No;No;No;No;No;;;No
621352;Landing Page Submission;Direct Traffic;No;No;1;3;950;3;Email Opened;Human Resource Management;Unemployed;No;No;No;No;No;No;;;Yes
621344;API;Direct Traffic;No;No;1;3;1270;3;SMS Sent;Select;Working Professional;No;No;No;No;No;No;;;No
621337;API;Chat;No;No;1;0;0;0;SMS Sent;Select;Unemployed;No;No;No;No;No;No;;;No
621327;Landing Page Submission;Google;No;No;1;4;1337;4;Had a Phone Conversation;Travel and Tourism;Unemployed;No;No;No;No;No;No;;;No
621319;Landing Page Submission;Direct Traffic;No;No;1;2;575;2;SMS Sent;Marketing Management;Unemployed;No;No;No;No;No;No;;;Yes
621318;Landing Page Submission;Direct Traffic;No;No;1;6;1218;3;Email Opened;Marketing Management;Unemployed;No;No;No;No;No;No;;;Yes
621310;API;Chat;No;No;1;0;0;0;Email Opened;Select;Unemployed;No;No;No;No;No;No;;;No
621284;API;Chat;No;No;0;0;0;0;Email Opened;Select;Unemployed;No;No;No;No;No;No;;;No
621280;Landing Page Submission;Google;Yes;No;0;6;652;3;Unsubscribed;Human Resource Management;Unemployed;No;No;No;No;No;No;;;No
621277;API;Chat;No;No;1;0;0;0;Email Opened;Select;Unemployed;No;No;No;No;No;No;;;No
621270;API;Chat;No;No;1;0;0;0;Email Opened;Select;Unemployed;No;No;No;No;No;No;15;15;No
621269;Landing Page Submission;Google;No;No;1;5;1673;5;SMS Sent;Human Resource Management;Unemployed;No;No;No;No;No;No;;;Yes
621264;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;;;No
621262;Landing Page Submission;Direct Traffic;No;No;0;10;416;1.43;Form Submitted on Website;Marketing Management;;No;No;No;No;No;No;11;17;No
621254;Landing Page Submission;Direct Traffic;Yes;No;0;1;400;1;Email Bounced;Human Resource Management;Student;No;No;No;No;No;No;;;No
621252;Landing Page Submission;Direct Traffic;Yes;No;0;3;434;1.5;Page Visited on Website;;Working Professional;No;No;No;No;No;No;;;No
621242;Landing Page Submission;Direct Traffic;Yes;No;0;1;2;1;Email Bounced;;Student;No;No;No;No;No;No;;;No
621241;API;Chat;No;No;1;0;0;0;SMS Sent;Business Administration;Unemployed;No;No;No;No;No;No;;;No
621231;API;Google;No;No;0;2;268;2;SMS Sent;Select;Unemployed;No;No;No;No;No;No;;;No
621219;API;Chat;No;No;0;0;0;0;Email Link Clicked;;;No;No;No;No;No;No;;;No
621213;Landing Page Submission;Google;No;No;1;2;1122;2;SMS Sent;Media and Advertising;Unemployed;No;No;No;No;No;No;;;No
621209;Landing Page Submission;Direct Traffic;No;No;1;4;1402;2;SMS Sent;Business Administration;Unemployed;No;No;No;No;No;No;;;Yes
621205;Lead Add Form;Reference;No;No;1;0;0;0;SMS Sent;Select;Unemployed;No;No;No;No;No;No;;;No
621198;Lead Add Form;Reference;No;No;1;0;0;0;SMS Sent;Business Administration;Unemployed;No;No;No;No;No;No;;;No
621183;Landing Page Submission;Google;No;No;0;4;1524;2;Email Opened;Finance Management;Unemployed;No;No;No;No;No;No;;;No
621178;Landing Page Submission;Direct Traffic;No;No;0;3;150;3;SMS Sent;Marketing Management;Unemployed;No;No;No;No;No;No;;;Yes
621168;Landing Page Submission;Direct Traffic;Yes;No;0;1;241;1;Email Bounced;Select;Student;No;No;No;No;No;No;;;No
621166;Landing Page Submission;Google;No;No;0;2;111;2;Email Opened;Select;Unemployed;No;No;No;No;No;No;;;No
621130;API;Chat;No;No;1;0;0;0;Email Opened;Select;Unemployed;No;No;No;No;No;No;;;No
621126;API;Chat;No;No;1;0;0;0;SMS Sent;Select;Unemployed;No;No;No;No;No;No;;;No
621121;Lead Add Form;Reference;No;No;1;0;0;0;Email Opened;Human Resource Management;Unemployed;No;No;No;No;No;No;;;No
621106;API;Google;No;No;0;2;1284;2;Chat Conversation;Select;Unemployed;No;No;No;No;No;No;;;No
621103;API;Google;Yes;No;0;1;1238;1;Email Bounced;Select;Unemployed;No;No;No;No;No;No;;;No
621087;Lead Add Form;Reference;No;No;1;0;0;0;SMS Sent;Select;Unemployed;No;No;No;No;No;No;;;No
621055;Landing Page Submission;Direct Traffic;No;No;0;2;846;2;Email Opened;Finance Management;Unemployed;No;No;No;No;No;No;;;Yes
621044;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;;;No
621026;API;Google;No;No;1;5;96;2.5;SMS Sent;Human Resource Management;Working Professional;No;No;No;No;No;No;;;No
621024;Landing Page Submission;Google;No;No;0;6;34;6;Converted to Lead;Media and Advertising;Unemployed;No;No;No;No;No;No;;;Yes
620996;API;Google;No;No;0;3;208;3;Email Opened;Select;Unemployed;No;No;No;No;No;No;;;No
620989;API;Google;No;No;1;3;1204;1.5;SMS Sent;Finance Management;Working Professional;No;No;No;No;No;No;;;No
620979;Landing Page Submission;Google;No;No;1;7;875;1.75;Email Link Clicked;Retail Management;Unemployed;No;No;No;No;No;No;13;20;Yes
620919;Landing Page Submission;Direct Traffic;No;No;0;3;387;3;Email Opened;Operations Management;Unemployed;No;No;No;No;No;No;;;Yes
620918;Landing Page Submission;Direct Traffic;No;No;0;14;1047;1.4;Page Visited on Website;Business Administration;Unemployed;No;No;No;No;No;No;16;18;Yes
620905;API;Google;No;No;0;2;115;2;Email Opened;Select;Unemployed;No;No;No;No;No;No;;;No
620900;Landing Page Submission;Direct Traffic;No;No;0;8;149;8;SMS Sent;Marketing Management;;No;No;No;No;No;No;;;Yes
620883;API;Chat;No;No;0;0;0;0;SMS Sent;;;No;No;No;No;No;No;;;No
620874;API;Organic Search;No;No;0;8;789;8;Email Opened;;;No;No;No;No;No;No;;;No
620832;Landing Page Submission;Direct Traffic;No;No;0;2;1478;2;Email Opened;International Business;Unemployed;No;No;No;No;No;No;;;Yes
620813;Landing Page Submission;Direct Traffic;No;No;0;2;323;2;Email Opened;Human Resource Management;Unemployed;No;No;No;No;No;No;;;Yes
620807;Landing Page Submission;Direct Traffic;No;No;0;4;1017;4;Email Link Clicked;Supply Chain Management;Unemployed;No;No;No;No;No;No;;;Yes
620794;Landing Page Submission;Direct Traffic;No;No;0;4;1458;4;Email Opened;Finance Management;;No;No;No;No;No;No;;;No
620792;Landing Page Submission;Google;No;No;1;3;1350;3;SMS Sent;Marketing Management;;No;No;No;No;No;No;;;No
620783;Landing Page Submission;Direct Traffic;No;No;1;2;857;2;SMS Sent;Marketing Management;Working Professional;No;No;No;No;No;No;;;Yes
620773;Landing Page Submission;Direct Traffic;No;No;0;1;295;1;Converted to Lead;Human Resource Management;Unemployed;No;No;No;No;No;No;;;No
620768;Landing Page Submission;Direct Traffic;No;No;0;2;335;2;Page Visited on Website;Operations Management;Unemployed;No;No;No;No;No;No;;;Yes
620751;Landing Page Submission;Direct Traffic;No;No;0;8;362;2.67;Email Opened;Marketing Management;Other;No;No;No;No;No;No;;;No
620733;Landing Page Submission;Direct Traffic;No;No;0;3;69;3;Email Opened;Finance Management;;No;No;No;No;No;No;;;Yes
620731;Landing Page Submission;Direct Traffic;No;No;1;2;9;2;SMS Sent;Human Resource Management;Unemployed;No;No;No;No;No;No;;;Yes
620705;Landing Page Submission;Google;No;No;1;7;964;3.5;Email Opened;International Business;Unemployed;No;No;No;No;No;No;;;No
620704;Landing Page Submission;Google;No;No;1;5;1205;5;Email Opened;Human Resource Management;Unemployed;No;No;No;No;No;No;;;No
620699;Landing Page Submission;Google;No;No;0;1;52;1;Converted to Lead;Marketing Management;;No;No;No;No;No;No;;;No
620695;Landing Page Submission;Direct Traffic;No;No;0;3;167;3;Email Opened;Marketing Management;Unemployed;No;No;No;No;No;No;;;Yes
620677;API;Google;No;No;1;3;1390;3;Email Link Clicked;Select;Unemployed;No;No;No;No;No;No;14;15;No
620667;Landing Page Submission;Direct Traffic;Yes;No;0;1;238;1;Email Bounced;Operations Management;;No;No;No;No;No;No;;;Yes
620641;Landing Page Submission;Direct Traffic;Yes;No;0;1;1372;1;Email Bounced;;Student;No;No;No;No;No;No;;;No
620639;Landing Page Submission;Direct Traffic;No;No;0;1;518;1;Converted to Lead;;Student;No;No;No;No;No;No;;;No
620635;Landing Page Submission;Direct Traffic;Yes;No;0;1;328;1;Email Bounced;Select;Student;No;No;No;No;No;No;;;No
620633;Landing Page Submission;Direct Traffic;Yes;No;0;1;496;1;Email Bounced;;Student;No;No;No;No;No;No;;;No
620632;Landing Page Submission;Direct Traffic;Yes;No;0;1;97;1;Email Bounced;;Student;No;No;No;No;No;No;;;No
620629;Landing Page Submission;Direct Traffic;Yes;No;0;1;120;1;Email Bounced;;Student;No;No;No;No;No;No;;;No
620628;Landing Page Submission;Direct Traffic;No;No;0;1;526;1;Converted to Lead;;Student;No;No;No;No;No;No;;;No
620627;Landing Page Submission;Direct Traffic;Yes;No;0;1;233;1;Email Bounced;Select;Student;No;No;No;No;No;No;;;No
620626;Landing Page Submission;Direct Traffic;Yes;No;0;1;192;1;Email Bounced;;Student;No;No;No;No;No;No;;;No
620624;API;Google;No;No;0;3;63;3;Email Opened;Select;Unemployed;No;No;No;No;No;No;;;No
620608;Landing Page Submission;Direct Traffic;Yes;No;0;1;784;1;Email Bounced;;Student;No;No;No;No;No;No;;;No
620607;Landing Page Submission;Direct Traffic;No;No;0;2;75;2;View in browser link Clicked;;Working Professional;No;No;No;No;No;No;;;No
620605;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;;;No
620588;Landing Page Submission;Google;No;No;0;2;461;2;Form Submitted on Website;Finance Management;Unemployed;No;No;No;No;No;No;;;No
620563;API;Google;No;No;0;8;89;2.67;View in browser link Clicked;Finance Management;Unemployed;No;No;No;No;No;No;;;Yes
620553;Landing Page Submission;Google;No;No;0;3;22;3;Form Submitted on Website;Finance Management;;No;No;No;No;No;No;;;No
620550;API;Google;No;No;0;6;154;6;Converted to Lead;;;No;No;No;No;No;No;;;No
620543;API;Chat;No;No;0;0;0;0;Email Opened;Select;Unemployed;No;No;No;No;No;No;;;No
620522;Landing Page Submission;Direct Traffic;Yes;No;0;3;1685;1.5;Page Visited on Website;;Student;No;No;No;No;No;No;;;No
620517;API;Chat;No;No;1;0;0;0;SMS Sent;Human Resource Management;Working Professional;No;No;No;No;No;No;;;No
620507;Landing Page Submission;Direct Traffic;No;No;1;3;321;3;Email Opened;Marketing Management;;No;No;No;No;No;No;15;16;Yes
620505;Landing Page Submission;Direct Traffic;No;No;1;3;1820;3;Page Visited on Website;Marketing Management;Unemployed;No;No;No;No;No;No;;;Yes
620504;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;;;No
620501;Landing Page Submission;Google;No;No;1;3;924;3;Email Opened;Marketing Management;Working Professional;No;No;No;No;No;No;;;No
620493;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;;;No
620476;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;;;No
620474;API;Chat;No;No;1;0;0;0;SMS Sent;Select;Unemployed;No;No;No;No;No;No;;;No
620468;Landing Page Submission;Google;No;No;0;3;210;3;Email Opened;Finance Management;Unemployed;No;No;No;No;No;No;;;No
620463;API;Organic Search;No;No;0;4;1434;4;Converted to Lead;;;No;No;No;No;No;No;;;No
620456;API;Google;No;No;0;1;339;1;Converted to Lead;Select;Unemployed;No;No;No;No;No;No;;;No
620454;Lead Add Form;Reference;No;No;1;6;1812;2;Page Visited on Website;Marketing Management;Unemployed;No;No;No;No;No;No;;;Yes
620439;Landing Page Submission;Direct Traffic;No;No;0;2;350;2;Email Opened;Human Resource Management;;No;No;No;No;No;No;;;No
620429;Landing Page Submission;Direct Traffic;No;No;1;11;1505;3.67;SMS Sent;Banking, Investment And Insurance;Unemployed;No;No;No;No;No;No;17;17;Yes
620420;Landing Page Submission;Google;No;No;1;8;787;4;SMS Sent;Operations Management;;No;No;No;No;No;No;;;No
620414;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;;;No
620405;Landing Page Submission;Direct Traffic;No;No;0;8;306;8;Email Opened;Media and Advertising;Unemployed;No;No;No;No;No;No;;;Yes
620391;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
620385;Landing Page Submission;Google;No;No;0;6;1049;2;Email Opened;Hospitality Management;Unemployed;No;No;No;No;No;No;14;15;No
620376;API;Google;No;No;1;2;683;2;SMS Sent;Select;Unemployed;No;No;No;No;No;No;;;No
620372;Landing Page Submission;Direct Traffic;No;No;1;6;1703;6;Email Opened;Marketing Management;Unemployed;No;No;No;No;No;No;;;Yes
620363;Landing Page Submission;Direct Traffic;No;No;1;2;964;2;Email Opened;IT Projects Management;;No;No;No;No;No;No;;;Yes
620326;API;Direct Traffic;No;No;1;16;1482;1.23;Page Visited on Website;Select;Unemployed;No;No;No;No;No;No;;;No
620304;Landing Page Submission;Direct Traffic;No;No;1;5;264;5;Email Opened;Finance Management;Working Professional;No;No;No;No;No;No;;;Yes
620285;API;Google;No;No;0;4;429;2;Page Visited on Website;;;No;No;No;No;No;No;;;No
620278;Landing Page Submission;Google;No;No;1;6;1049;3;Email Opened;Business Administration;Unemployed;No;No;No;No;No;No;;;No
620276;Landing Page Submission;Direct Traffic;No;No;0;4;363;4;Converted to Lead;Finance Management;Unemployed;No;No;No;No;No;No;;;No
620274;API;Google;No;No;1;3;1177;3;SMS Sent;Finance Management;Working Professional;No;No;No;No;No;No;;;No
620273;Landing Page Submission;Google;No;No;1;5;140;5;SMS Sent;E-COMMERCE;Unemployed;No;No;No;No;No;No;;;No
620260;API;Chat;No;No;1;0;0;0;SMS Sent;Select;Unemployed;No;No;No;No;No;No;;;No
620255;Landing Page Submission;Google;No;No;0;7;115;3.5;Email Opened;Operations Management;Unemployed;No;No;No;No;No;No;;;No
620226;API;Google;No;No;0;1;82;1;Converted to Lead;Human Resource Management;Unemployed;No;No;No;No;No;No;;;No
620223;Lead Add Form;Reference;No;No;1;0;0;0;SMS Sent;Select;Unemployed;No;No;No;No;No;No;;;No
620221;Landing Page Submission;Google;No;No;0;5;1096;2.5;Email Opened;Finance Management;Unemployed;No;No;No;No;No;No;;;Yes
620220;API;Organic Search;Yes;No;0;1;117;1;Email Bounced;Select;Unemployed;No;No;No;No;No;No;;;No
620216;Landing Page Submission;Google;No;No;1;4;549;4;Email Opened;Business Administration;Unemployed;No;No;No;No;No;No;;;No
620193;Landing Page Submission;Google;No;No;0;5;588;5;SMS Sent;Human Resource Management;Unemployed;No;No;No;No;No;No;;;No
620189;Lead Add Form;Reference;No;No;1;0;0;0;Email Opened;Healthcare Management;Unemployed;No;No;No;No;No;No;15;17;No
620185;API;Google;No;No;1;9;351;4.5;Email Opened;International Business;Unemployed;No;No;No;No;No;No;;;No
620179;Landing Page Submission;Google;No;No;1;6;1212;3;SMS Sent;Human Resource Management;Unemployed;No;No;No;No;No;No;;;Yes
620177;API;Chat;No;No;0;0;0;0;SMS Sent;Select;Unemployed;No;No;No;No;No;No;;;No
620170;Landing Page Submission;Direct Traffic;No;No;0;1;199;1;Converted to Lead;Marketing Management;Student;No;No;No;No;No;No;;;Yes
620157;Lead Add Form;Reference;No;No;1;0;0;0;Email Opened;Human Resource Management;Unemployed;No;No;No;No;No;No;;;No
620155;Landing Page Submission;Google;No;No;1;4;1387;4;SMS Sent;Operations Management;Unemployed;No;No;No;No;No;No;;;No
620147;API;Google;No;No;0;3;51;1.5;Email Opened;Select;Unemployed;No;No;No;No;No;No;;;No
620137;Landing Page Submission;Google;Yes;No;1;4;1674;4;Unsubscribed;Finance Management;Working Professional;No;No;No;No;No;No;;;No
620115;Landing Page Submission;Google;No;No;1;4;158;4;Email Opened;International Business;Unemployed;No;No;No;No;No;No;;;No
620113;Landing Page Submission;Direct Traffic;No;No;0;4;162;4;Chat Conversation;Human Resource Management;Unemployed;No;No;No;No;No;No;;;Yes
620110;API;Chat;No;No;0;0;0;0;Email Opened;Select;Unemployed;No;No;No;No;No;No;;;No
620064;Landing Page Submission;Google;No;No;0;3;388;3;SMS Sent;Supply Chain Management;;No;No;No;No;No;No;;;No
620055;API;Chat;No;No;0;0;0;0;Email Opened;Select;Unemployed;No;No;No;No;No;No;;;No
620028;API;Chat;Yes;No;1;0;0;0;SMS Sent;Select;Unemployed;No;No;No;No;No;No;;;No
619985;Landing Page Submission;Organic Search;No;No;0;3;452;3;Email Opened;Marketing Management;Unemployed;No;No;No;No;No;No;;;Yes
619952;API;Google;No;No;1;2;464;2;SMS Sent;;;No;No;No;No;No;No;;;No
619930;API;Chat;No;No;1;0;0;0;SMS Sent;Marketing Management;Unemployed;No;No;No;No;No;No;;;No
619919;Landing Page Submission;Organic Search;No;No;0;5;1059;5;SMS Sent;Business Administration;Unemployed;No;No;No;No;No;No;;;Yes
619902;Landing Page Submission;Google;No;No;1;3;449;3;SMS Sent;Operations Management;Working Professional;No;No;No;No;No;No;;;No
619901;Landing Page Submission;Direct Traffic;No;No;0;3;34;1.5;Email Opened;Finance Management;;No;No;No;No;No;No;;;Yes
619894;Landing Page Submission;Direct Traffic;No;No;1;4;929;4;SMS Sent;IT Projects Management;Unemployed;No;No;No;No;No;No;;;Yes
619890;Landing Page Submission;Direct Traffic;No;No;1;6;78;6;Page Visited on Website;Travel and Tourism;Unemployed;No;No;No;No;No;No;;;Yes
619884;Landing Page Submission;Google;No;No;0;6;1217;6;SMS Sent;Human Resource Management;Unemployed;No;No;No;No;No;No;;;No
